Number,Date_Time,Temp,,,,
67,11/28/17 09:00:00 PM,23.292,,,,
68,11/28/17 09:30:00 PM,23.292,,,,
69,11/28/17 10:00:00 PM,23.292,,,,
70,11/28/17 10:30:00 PM,23.292,,,,
71,11/28/17 11:00:00 PM,23.388,,,,
72,11/28/17 11:30:00 PM,23.388,,,,
73,11/29/17 12:00:00 AM,23.388,,,,
74,11/29/17 12:30:00 AM,23.388,,,,
75,11/29/17 01:00:00 AM,23.388,,,,
76,11/29/17 01:30:00 AM,23.388,,,,
77,11/29/17 02:00:00 AM,23.388,,,,
78,11/29/17 02:30:00 AM,23.388,,,,
79,11/29/17 03:00:00 AM,23.388,,,,
80,11/29/17 03:30:00 AM,23.388,,,,
81,11/29/17 04:00:00 AM,23.388,,,,
82,11/29/17 04:30:00 AM,23.484,,,,
83,11/29/17 05:00:00 AM,23.484,,,,
84,11/29/17 05:30:00 AM,23.484,,,,
85,11/29/17 06:00:00 AM,23.484,,,,
86,11/29/17 06:30:00 AM,23.484,,,,
87,11/29/17 07:00:00 AM,23.484,,,,
88,11/29/17 07:30:00 AM,23.581,,,,
89,11/29/17 08:00:00 AM,23.581,,,,
90,11/29/17 08:30:00 AM,23.484,,,,
91,11/29/17 09:00:00 AM,23.581,,,,
92,11/29/17 09:30:00 AM,23.581,,,,
93,11/29/17 10:00:00 AM,23.581,,,,
94,11/29/17 10:30:00 AM,23.581,,,,
95,11/29/17 11:00:00 AM,23.581,,,,
96,11/29/17 11:30:00 AM,23.677,,,,
97,11/29/17 12:00:00 PM,23.773,,,,
98,11/29/17 12:30:00 PM,24.062,,,,
99,11/29/17 01:00:00 PM,24.351,,,,
100,11/29/17 01:30:00 PM,24.448,,,,
101,11/29/17 02:00:00 PM,24.545,,,,
102,11/29/17 02:30:00 PM,24.641,,,,
103,11/29/17 03:00:00 PM,24.641,,,,
104,11/29/17 03:30:00 PM,24.641,,,,
105,11/29/17 04:00:00 PM,24.641,,,,
106,11/29/17 04:30:00 PM,24.448,,,,
107,11/29/17 05:00:00 PM,24.255,,,,
108,11/29/17 05:30:00 PM,24.062,,,,
109,11/29/17 06:00:00 PM,23.677,,,,
110,11/29/17 06:30:00 PM,23.388,,,,
111,11/29/17 07:00:00 PM,23.292,,,,
112,11/29/17 07:30:00 PM,23.196,,,,
113,11/29/17 08:00:00 PM,23.196,,,,
114,11/29/17 08:30:00 PM,23.1,,,,
115,11/29/17 09:00:00 PM,23.1,,,,
116,11/29/17 09:30:00 PM,23.196,,,,
117,11/29/17 10:00:00 PM,23.196,,,,
118,11/29/17 10:30:00 PM,23.196,,,,
119,11/29/17 11:00:00 PM,23.196,,,,
120,11/29/17 11:30:00 PM,23.196,,,,
121,11/30/17 12:00:00 AM,23.196,,,,
122,11/30/17 12:30:00 AM,23.196,,,,
123,11/30/17 01:00:00 AM,23.196,,,,
124,11/30/17 01:30:00 AM,23.292,,,,
125,11/30/17 02:00:00 AM,23.292,,,,
126,11/30/17 02:30:00 AM,23.292,,,,
127,11/30/17 03:00:00 AM,23.292,,,,
128,11/30/17 03:30:00 AM,23.292,,,,
129,11/30/17 04:00:00 AM,23.292,,,,
130,11/30/17 04:30:00 AM,23.292,,,,
131,11/30/17 05:00:00 AM,23.292,,,,
132,11/30/17 05:30:00 AM,23.292,,,,
133,11/30/17 06:00:00 AM,23.292,,,,
134,11/30/17 06:30:00 AM,23.292,,,,
135,11/30/17 07:00:00 AM,23.388,,,,
136,11/30/17 07:30:00 AM,23.388,,,,
137,11/30/17 08:00:00 AM,23.388,,,,
138,11/30/17 08:30:00 AM,23.388,,,,
139,11/30/17 09:00:00 AM,23.388,,,,
140,11/30/17 09:30:00 AM,23.388,,,,
141,11/30/17 10:00:00 AM,23.388,,,,
142,11/30/17 10:30:00 AM,23.484,,,,
143,11/30/17 11:00:00 AM,23.581,,,,
144,11/30/17 11:30:00 AM,23.966,,,,
145,11/30/17 12:00:00 PM,24.255,,,,
146,11/30/17 12:30:00 PM,24.062,,,,
147,11/30/17 01:00:00 PM,23.966,,,,
148,11/30/17 01:30:00 PM,23.869,,,,
149,11/30/17 02:00:00 PM,24.158,,,,
150,11/30/17 02:30:00 PM,24.448,,,,
151,11/30/17 03:00:00 PM,24.448,,,,
152,11/30/17 03:30:00 PM,24.158,,,,
153,11/30/17 04:00:00 PM,24.351,,,,
154,11/30/17 04:30:00 PM,24.545,,,,
155,11/30/17 05:00:00 PM,24.255,,,,
156,11/30/17 05:30:00 PM,23.966,,,,
157,11/30/17 06:00:00 PM,23.773,,,,
158,11/30/17 06:30:00 PM,23.581,,,,
159,11/30/17 07:00:00 PM,23.484,,,,
160,11/30/17 07:30:00 PM,23.484,,,,
161,11/30/17 08:00:00 PM,23.388,,,,
162,11/30/17 08:30:00 PM,23.484,,,,
163,11/30/17 09:00:00 PM,23.484,,,,
164,11/30/17 09:30:00 PM,23.484,,,,
165,11/30/17 10:00:00 PM,23.484,,,,
166,11/30/17 10:30:00 PM,23.484,,,,
167,11/30/17 11:00:00 PM,23.484,,,,
168,11/30/17 11:30:00 PM,23.484,,,,
169,12/01/17 12:00:00 AM,23.484,,,,
170,12/01/17 12:30:00 AM,23.484,,,,
171,12/01/17 01:00:00 AM,23.484,,,,
172,12/01/17 01:30:00 AM,23.484,,,,
173,12/01/17 02:00:00 AM,23.484,,,,
174,12/01/17 02:30:00 AM,23.484,,,,
175,12/01/17 03:00:00 AM,23.484,,,,
176,12/01/17 03:30:00 AM,23.484,,,,
177,12/01/17 04:00:00 AM,23.484,,,,
178,12/01/17 04:30:00 AM,23.484,,,,
179,12/01/17 05:00:00 AM,23.484,,,,
180,12/01/17 05:30:00 AM,23.484,,,,
181,12/01/17 06:00:00 AM,23.484,,,,
182,12/01/17 06:30:00 AM,23.484,,,,
183,12/01/17 07:00:00 AM,23.581,,,,
184,12/01/17 07:30:00 AM,23.581,,,,
185,12/01/17 08:00:00 AM,23.581,,,,
186,12/01/17 08:30:00 AM,23.581,,,,
187,12/01/17 09:00:00 AM,23.581,,,,
188,12/01/17 09:30:00 AM,23.581,,,,
189,12/01/17 10:00:00 AM,23.581,,,,
190,12/01/17 10:30:00 AM,23.581,,,,
191,12/01/17 11:00:00 AM,23.677,,,,
192,12/01/17 11:30:00 AM,23.677,,,,
193,12/01/17 12:00:00 PM,23.869,,,,
194,12/01/17 12:30:00 PM,24.255,,,,
195,12/01/17 01:00:00 PM,24.351,,,,
196,12/01/17 01:30:00 PM,24.062,,,,
197,12/01/17 02:00:00 PM,24.255,,,,
198,12/01/17 02:30:00 PM,24.545,,,,
199,12/01/17 03:00:00 PM,24.351,,,,
200,12/01/17 03:30:00 PM,24.062,,,,
201,12/01/17 04:00:00 PM,23.869,,,,
202,12/01/17 04:30:00 PM,23.773,,,,
203,12/01/17 05:00:00 PM,23.677,,,,
204,12/01/17 05:30:00 PM,23.581,,,,
205,12/01/17 06:00:00 PM,23.581,,,,
206,12/01/17 06:30:00 PM,23.581,,,,
207,12/01/17 07:00:00 PM,23.581,,,,
208,12/01/17 07:30:00 PM,23.581,,,,
209,12/01/17 08:00:00 PM,23.484,,,,
210,12/01/17 08:30:00 PM,23.484,,,,
211,12/01/17 09:00:00 PM,23.484,,,,
212,12/01/17 09:30:00 PM,23.484,,,,
213,12/01/17 10:00:00 PM,23.484,,,,
214,12/01/17 10:30:00 PM,23.484,,,,
215,12/01/17 11:00:00 PM,23.484,,,,
216,12/01/17 11:30:00 PM,23.484,,,,
217,12/02/17 12:00:00 AM,23.484,,,,
218,12/02/17 12:30:00 AM,23.581,,,,
219,12/02/17 01:00:00 AM,23.581,,,,
220,12/02/17 01:30:00 AM,23.581,,,,
221,12/02/17 02:00:00 AM,23.581,,,,
222,12/02/17 02:30:00 AM,23.484,,,,
223,12/02/17 03:00:00 AM,23.484,,,,
224,12/02/17 03:30:00 AM,23.484,,,,
225,12/02/17 04:00:00 AM,23.581,,,,
226,12/02/17 04:30:00 AM,23.581,,,,
227,12/02/17 05:00:00 AM,23.484,,,,
228,12/02/17 05:30:00 AM,23.484,,,,
229,12/02/17 06:00:00 AM,23.484,,,,
230,12/02/17 06:30:00 AM,23.484,,,,
231,12/02/17 07:00:00 AM,23.581,,,,
232,12/02/17 07:30:00 AM,23.581,,,,
233,12/02/17 08:00:00 AM,23.581,,,,
234,12/02/17 08:30:00 AM,23.677,,,,
235,12/02/17 09:00:00 AM,23.677,,,,
236,12/02/17 09:30:00 AM,23.677,,,,
237,12/02/17 10:00:00 AM,23.677,,,,
238,12/02/17 10:30:00 AM,23.677,,,,
239,12/02/17 11:00:00 AM,23.677,,,,
240,12/02/17 11:30:00 AM,23.677,,,,
241,12/02/17 12:00:00 PM,23.677,,,,
242,12/02/17 12:30:00 PM,23.677,,,,
243,12/02/17 01:00:00 PM,23.677,,,,
244,12/02/17 01:30:00 PM,23.677,,,,
245,12/02/17 02:00:00 PM,23.677,,,,
246,12/02/17 02:30:00 PM,23.677,,,,
247,12/02/17 03:00:00 PM,23.677,,,,
248,12/02/17 03:30:00 PM,23.677,,,,
249,12/02/17 04:00:00 PM,23.677,,,,
250,12/02/17 04:30:00 PM,23.581,,,,
251,12/02/17 05:00:00 PM,23.581,,,,
252,12/02/17 05:30:00 PM,23.484,,,,
253,12/02/17 06:00:00 PM,23.484,,,,
254,12/02/17 06:30:00 PM,23.484,,,,
255,12/02/17 07:00:00 PM,23.484,,,,
256,12/02/17 07:30:00 PM,23.484,,,,
257,12/02/17 08:00:00 PM,23.484,,,,
258,12/02/17 08:30:00 PM,23.484,,,,
259,12/02/17 09:00:00 PM,23.484,,,,
260,12/02/17 09:30:00 PM,23.388,,,,
261,12/02/17 10:00:00 PM,23.388,,,,
262,12/02/17 10:30:00 PM,23.388,,,,
263,12/02/17 11:00:00 PM,23.484,,,,
264,12/02/17 11:30:00 PM,23.484,,,,
265,12/03/17 12:00:00 AM,23.484,,,,
266,12/03/17 12:30:00 AM,23.484,,,,
267,12/03/17 01:00:00 AM,23.484,,,,
268,12/03/17 01:30:00 AM,23.484,,,,
269,12/03/17 02:00:00 AM,23.484,,,,
270,12/03/17 02:30:00 AM,23.484,,,,
271,12/03/17 03:00:00 AM,23.484,,,,
272,12/03/17 03:30:00 AM,23.484,,,,
273,12/03/17 04:00:00 AM,23.484,,,,
274,12/03/17 04:30:00 AM,23.484,,,,
275,12/03/17 05:00:00 AM,23.484,,,,
276,12/03/17 05:30:00 AM,23.484,,,,
277,12/03/17 06:00:00 AM,23.484,,,,
278,12/03/17 06:30:00 AM,23.484,,,,
279,12/03/17 07:00:00 AM,23.484,,,,
280,12/03/17 07:30:00 AM,23.484,,,,
281,12/03/17 08:00:00 AM,23.581,,,,
282,12/03/17 08:30:00 AM,23.581,,,,
283,12/03/17 09:00:00 AM,23.581,,,,
284,12/03/17 09:30:00 AM,23.581,,,,
285,12/03/17 10:00:00 AM,23.581,,,,
286,12/03/17 10:30:00 AM,23.581,,,,
287,12/03/17 11:00:00 AM,23.581,,,,
288,12/03/17 11:30:00 AM,23.581,,,,
289,12/03/17 12:00:00 PM,23.581,,,,
290,12/03/17 12:30:00 PM,23.581,,,,
291,12/03/17 01:00:00 PM,23.581,,,,
292,12/03/17 01:30:00 PM,23.581,,,,
293,12/03/17 02:00:00 PM,23.581,,,,
294,12/03/17 02:30:00 PM,23.581,,,,
295,12/03/17 03:00:00 PM,23.677,,,,
296,12/03/17 03:30:00 PM,23.677,,,,
297,12/03/17 04:00:00 PM,23.677,,,,
298,12/03/17 04:30:00 PM,23.581,,,,
299,12/03/17 05:00:00 PM,23.581,,,,
300,12/03/17 05:30:00 PM,23.484,,,,
301,12/03/17 06:00:00 PM,23.484,,,,
302,12/03/17 06:30:00 PM,23.484,,,,
303,12/03/17 07:00:00 PM,23.581,,,,
304,12/03/17 07:30:00 PM,23.581,,,,
305,12/03/17 08:00:00 PM,23.484,,,,
306,12/03/17 08:30:00 PM,23.484,,,,
307,12/03/17 09:00:00 PM,23.484,,,,
308,12/03/17 09:30:00 PM,23.484,,,,
309,12/03/17 10:00:00 PM,23.484,,,,
310,12/03/17 10:30:00 PM,23.484,,,,
311,12/03/17 11:00:00 PM,23.484,,,,
312,12/03/17 11:30:00 PM,23.484,,,,
313,12/04/17 12:00:00 AM,23.484,,,,
314,12/04/17 12:30:00 AM,23.484,,,,
315,12/04/17 01:00:00 AM,23.484,,,,
316,12/04/17 01:30:00 AM,23.484,,,,
317,12/04/17 02:00:00 AM,23.484,,,,
318,12/04/17 02:30:00 AM,23.484,,,,
319,12/04/17 03:00:00 AM,23.484,,,,
320,12/04/17 03:30:00 AM,23.484,,,,
321,12/04/17 04:00:00 AM,23.484,,,,
322,12/04/17 04:30:00 AM,23.484,,,,
323,12/04/17 05:00:00 AM,23.484,,,,
324,12/04/17 05:30:00 AM,23.484,,,,
325,12/04/17 06:00:00 AM,23.484,,,,
326,12/04/17 06:30:00 AM,23.484,,,,
327,12/04/17 07:00:00 AM,23.581,,,,
328,12/04/17 07:30:00 AM,23.581,,,,
329,12/04/17 08:00:00 AM,23.581,,,,
330,12/04/17 08:30:00 AM,23.581,,,,
331,12/04/17 09:00:00 AM,23.581,,,,
332,12/04/17 09:30:00 AM,23.581,,,,
333,12/04/17 10:00:00 AM,23.581,,,,
334,12/04/17 10:30:00 AM,23.677,,,,
335,12/04/17 11:00:00 AM,23.677,,,,
336,12/04/17 11:30:00 AM,23.677,,,,
337,12/04/17 12:00:00 PM,23.677,,,,
338,12/04/17 12:30:00 PM,23.677,,,,
339,12/04/17 01:00:00 PM,23.677,,,,
340,12/04/17 01:30:00 PM,23.677,,,,
341,12/04/17 02:00:00 PM,23.677,,,,
342,12/04/17 02:30:00 PM,23.677,,,,
343,12/04/17 03:00:00 PM,23.677,,,,
344,12/04/17 03:30:00 PM,23.677,,,,
345,12/04/17 04:00:00 PM,23.677,,,,
346,12/04/17 04:30:00 PM,23.677,,,,
347,12/04/17 05:00:00 PM,23.677,,,,
348,12/04/17 05:30:00 PM,23.677,,,,
349,12/04/17 06:00:00 PM,23.677,,,,
350,12/04/17 06:30:00 PM,23.581,,,,
351,12/04/17 07:00:00 PM,23.581,,,,
352,12/04/17 07:30:00 PM,23.581,,,,
353,12/04/17 08:00:00 PM,23.581,,,,
354,12/04/17 08:30:00 PM,23.581,,,,
355,12/04/17 09:00:00 PM,23.581,,,,
356,12/04/17 09:30:00 PM,23.581,,,,
357,12/04/17 10:00:00 PM,23.581,,,,
358,12/04/17 10:30:00 PM,23.581,,,,
359,12/04/17 11:00:00 PM,23.581,,,,
360,12/04/17 11:30:00 PM,23.581,,,,
361,12/05/17 12:00:00 AM,23.581,,,,
362,12/05/17 12:30:00 AM,23.581,,,,
363,12/05/17 01:00:00 AM,23.581,,,,
364,12/05/17 01:30:00 AM,23.581,,,,
365,12/05/17 02:00:00 AM,23.581,,,,
366,12/05/17 02:30:00 AM,23.581,,,,
367,12/05/17 03:00:00 AM,23.484,,,,
368,12/05/17 03:30:00 AM,23.484,,,,
369,12/05/17 04:00:00 AM,23.581,,,,
370,12/05/17 04:30:00 AM,23.581,,,,
371,12/05/17 05:00:00 AM,23.581,,,,
372,12/05/17 05:30:00 AM,23.581,,,,
373,12/05/17 06:00:00 AM,23.581,,,,
374,12/05/17 06:30:00 AM,23.581,,,,
375,12/05/17 07:00:00 AM,23.581,,,,
376,12/05/17 07:30:00 AM,23.581,,,,
377,12/05/17 08:00:00 AM,23.677,,,,
378,12/05/17 08:30:00 AM,23.581,,,,
379,12/05/17 09:00:00 AM,23.581,,,,
380,12/05/17 09:30:00 AM,23.677,,,,
381,12/05/17 10:00:00 AM,23.677,,,,
382,12/05/17 10:30:00 AM,23.581,,,,
383,12/05/17 11:00:00 AM,23.581,,,,
384,12/05/17 11:30:00 AM,23.677,,,,
385,12/05/17 12:00:00 PM,23.677,,,,
386,12/05/17 12:30:00 PM,23.677,,,,
387,12/05/17 01:00:00 PM,23.677,,,,
388,12/05/17 01:30:00 PM,23.677,,,,
389,12/05/17 02:00:00 PM,23.677,,,,
390,12/05/17 02:30:00 PM,23.677,,,,
391,12/05/17 03:00:00 PM,23.677,,,,
392,12/05/17 03:30:00 PM,23.581,,,,
393,12/05/17 04:00:00 PM,23.581,,,,
394,12/05/17 04:30:00 PM,23.581,,,,
395,12/05/17 05:00:00 PM,23.581,,,,
396,12/05/17 05:30:00 PM,23.677,,,,
397,12/05/17 06:00:00 PM,23.677,,,,
398,12/05/17 06:30:00 PM,23.677,,,,
399,12/05/17 07:00:00 PM,23.677,,,,
400,12/05/17 07:30:00 PM,23.677,,,,
401,12/05/17 08:00:00 PM,23.581,,,,
402,12/05/17 08:30:00 PM,23.581,,,,
403,12/05/17 09:00:00 PM,23.581,,,,
404,12/05/17 09:30:00 PM,23.581,,,,
405,12/05/17 10:00:00 PM,23.581,,,,
406,12/05/17 10:30:00 PM,23.581,,,,
407,12/05/17 11:00:00 PM,23.581,,,,
408,12/05/17 11:30:00 PM,23.581,,,,
409,12/06/17 12:00:00 AM,23.581,,,,
410,12/06/17 12:30:00 AM,23.581,,,,
411,12/06/17 01:00:00 AM,23.581,,,,
412,12/06/17 01:30:00 AM,23.581,,,,
413,12/06/17 02:00:00 AM,23.581,,,,
414,12/06/17 02:30:00 AM,23.581,,,,
415,12/06/17 03:00:00 AM,23.581,,,,
416,12/06/17 03:30:00 AM,23.581,,,,
417,12/06/17 04:00:00 AM,23.581,,,,
418,12/06/17 04:30:00 AM,23.581,,,,
419,12/06/17 05:00:00 AM,23.581,,,,
420,12/06/17 05:30:00 AM,23.581,,,,
421,12/06/17 06:00:00 AM,23.581,,,,
422,12/06/17 06:30:00 AM,23.581,,,,
423,12/06/17 07:00:00 AM,23.581,,,,
424,12/06/17 07:30:00 AM,23.677,,,,
425,12/06/17 08:00:00 AM,23.677,,,,
426,12/06/17 08:30:00 AM,23.677,,,,
427,12/06/17 09:00:00 AM,23.677,,,,
428,12/06/17 09:30:00 AM,23.677,,,,
429,12/06/17 10:00:00 AM,23.677,,,,
430,12/06/17 10:30:00 AM,23.677,,,,
431,12/06/17 11:00:00 AM,23.677,,,,
432,12/06/17 11:30:00 AM,23.677,,,,
433,12/06/17 12:00:00 PM,23.677,,,,
434,12/06/17 12:30:00 PM,23.677,,,,
435,12/06/17 01:00:00 PM,23.677,,,,
436,12/06/17 01:30:00 PM,23.677,,,,
437,12/06/17 02:00:00 PM,23.677,,,,
438,12/06/17 02:30:00 PM,23.677,,,,
439,12/06/17 03:00:00 PM,23.677,,,,
440,12/06/17 03:30:00 PM,23.677,,,,
441,12/06/17 04:00:00 PM,23.677,,,,
442,12/06/17 04:30:00 PM,23.677,,,,
443,12/06/17 05:00:00 PM,23.677,,,,
444,12/06/17 05:30:00 PM,23.677,,,,
445,12/06/17 06:00:00 PM,23.581,,,,
446,12/06/17 06:30:00 PM,23.677,,,,
447,12/06/17 07:00:00 PM,23.677,,,,
448,12/06/17 07:30:00 PM,23.581,,,,
449,12/06/17 08:00:00 PM,23.581,,,,
450,12/06/17 08:30:00 PM,23.581,,,,
451,12/06/17 09:00:00 PM,23.581,,,,
452,12/06/17 09:30:00 PM,23.581,,,,
453,12/06/17 10:00:00 PM,23.581,,,,
454,12/06/17 10:30:00 PM,23.484,,,,
455,12/06/17 11:00:00 PM,23.484,,,,
456,12/06/17 11:30:00 PM,23.484,,,,
457,12/07/17 12:00:00 AM,23.484,,,,
458,12/07/17 12:30:00 AM,23.484,,,,
459,12/07/17 01:00:00 AM,23.484,,,,
460,12/07/17 01:30:00 AM,23.484,,,,
461,12/07/17 02:00:00 AM,23.484,,,,
462,12/07/17 02:30:00 AM,23.484,,,,
463,12/07/17 03:00:00 AM,23.484,,,,
464,12/07/17 03:30:00 AM,23.484,,,,
465,12/07/17 04:00:00 AM,23.484,,,,
466,12/07/17 04:30:00 AM,23.388,,,,
467,12/07/17 05:00:00 AM,23.388,,,,
468,12/07/17 05:30:00 AM,23.388,,,,
469,12/07/17 06:00:00 AM,23.388,,,,
470,12/07/17 06:30:00 AM,23.388,,,,
471,12/07/17 07:00:00 AM,23.484,,,,
472,12/07/17 07:30:00 AM,23.484,,,,
473,12/07/17 08:00:00 AM,23.484,,,,
474,12/07/17 08:30:00 AM,23.484,,,,
475,12/07/17 09:00:00 AM,23.484,,,,
476,12/07/17 09:30:00 AM,23.484,,,,
477,12/07/17 10:00:00 AM,23.484,,,,
478,12/07/17 10:30:00 AM,23.484,,,,
479,12/07/17 11:00:00 AM,23.484,,,,
480,12/07/17 11:30:00 AM,23.484,,,,
481,12/07/17 12:00:00 PM,23.484,,,,
482,12/07/17 12:30:00 PM,23.484,,,,
483,12/07/17 01:00:00 PM,23.484,,,,
484,12/07/17 01:30:00 PM,23.484,,,,
485,12/07/17 02:00:00 PM,23.484,,,,
486,12/07/17 02:30:00 PM,23.484,,,,
487,12/07/17 03:00:00 PM,23.484,,,,
488,12/07/17 03:30:00 PM,23.484,,,,
489,12/07/17 04:00:00 PM,23.484,,,,
490,12/07/17 04:30:00 PM,23.484,,,,
491,12/07/17 05:00:00 PM,23.484,,,,
492,12/07/17 05:30:00 PM,23.484,,,,
493,12/07/17 06:00:00 PM,23.484,,,,
494,12/07/17 06:30:00 PM,23.484,,,,
495,12/07/17 07:00:00 PM,23.484,,,,
496,12/07/17 07:30:00 PM,23.484,,,,
497,12/07/17 08:00:00 PM,23.388,,,,
498,12/07/17 08:30:00 PM,23.388,,,,
499,12/07/17 09:00:00 PM,23.388,,,,
500,12/07/17 09:30:00 PM,23.388,,,,
501,12/07/17 10:00:00 PM,23.388,,,,
502,12/07/17 10:30:00 PM,23.388,,,,
503,12/07/17 11:00:00 PM,23.292,,,,
504,12/07/17 11:30:00 PM,23.292,,,,
505,12/08/17 12:00:00 AM,23.388,,,,
506,12/08/17 12:30:00 AM,23.292,,,,
507,12/08/17 01:00:00 AM,23.388,,,,
508,12/08/17 01:30:00 AM,23.292,,,,
509,12/08/17 02:00:00 AM,23.388,,,,
510,12/08/17 02:30:00 AM,23.292,,,,
511,12/08/17 03:00:00 AM,23.292,,,,
512,12/08/17 03:30:00 AM,23.292,,,,
513,12/08/17 04:00:00 AM,23.292,,,,
514,12/08/17 04:30:00 AM,23.292,,,,
515,12/08/17 05:00:00 AM,23.292,,,,
516,12/08/17 05:30:00 AM,23.292,,,,
517,12/08/17 06:00:00 AM,23.292,,,,
518,12/08/17 06:30:00 AM,23.292,,,,
519,12/08/17 07:00:00 AM,23.388,,,,
520,12/08/17 07:30:00 AM,23.388,,,,
521,12/08/17 08:00:00 AM,23.388,,,,
522,12/08/17 08:30:00 AM,23.388,,,,
523,12/08/17 09:00:00 AM,23.388,,,,
524,12/08/17 09:30:00 AM,23.388,,,,
525,12/08/17 10:00:00 AM,23.388,,,,
526,12/08/17 10:30:00 AM,23.388,,,,
527,12/08/17 11:00:00 AM,23.388,,,,
528,12/08/17 11:30:00 AM,23.388,,,,
529,12/08/17 12:00:00 PM,23.388,,,,
530,12/08/17 12:30:00 PM,23.388,,,,
531,12/08/17 01:00:00 PM,23.388,,,,
532,12/08/17 01:30:00 PM,23.388,,,,
533,12/08/17 02:00:00 PM,23.388,,,,
534,12/08/17 02:30:00 PM,23.388,,,,
535,12/08/17 03:00:00 PM,23.388,,,,
536,12/08/17 03:30:00 PM,23.388,,,,
537,12/08/17 04:00:00 PM,23.388,,,,
538,12/08/17 04:30:00 PM,23.388,,,,
539,12/08/17 05:00:00 PM,23.388,,,,
540,12/08/17 05:30:00 PM,23.388,,,,
541,12/08/17 06:00:00 PM,23.388,,,,
542,12/08/17 06:30:00 PM,23.388,,,,
543,12/08/17 07:00:00 PM,23.388,,,,
544,12/08/17 07:30:00 PM,23.388,,,,
545,12/08/17 08:00:00 PM,23.388,,,,
546,12/08/17 08:30:00 PM,23.292,,,,
547,12/08/17 09:00:00 PM,23.292,,,,
548,12/08/17 09:30:00 PM,23.292,,,,
549,12/08/17 10:00:00 PM,23.292,,,,
550,12/08/17 10:30:00 PM,23.292,,,,
551,12/08/17 11:00:00 PM,23.292,,,,
552,12/08/17 11:30:00 PM,23.292,,,,
553,12/09/17 12:00:00 AM,23.292,,,,
554,12/09/17 12:30:00 AM,23.292,,,,
555,12/09/17 01:00:00 AM,23.292,,,,
556,12/09/17 01:30:00 AM,23.292,,,,
557,12/09/17 02:00:00 AM,23.292,,,,
558,12/09/17 02:30:00 AM,23.196,,,,
