Number,Date_Time,Temp
119,11/29/17 11:00:00 PM,23.292
120,11/29/17 11:30:00 PM,23.292
121,11/30/17 12:00:00 AM,23.292
122,11/30/17 12:30:00 AM,23.292
123,11/30/17 01:00:00 AM,23.292
124,11/30/17 01:30:00 AM,23.292
125,11/30/17 02:00:00 AM,23.292
126,11/30/17 02:30:00 AM,23.292
127,11/30/17 03:00:00 AM,23.292
128,11/30/17 03:30:00 AM,23.292
129,11/30/17 04:00:00 AM,23.292
130,11/30/17 04:30:00 AM,23.292
131,11/30/17 05:00:00 AM,23.196
132,11/30/17 05:30:00 AM,23.292
133,11/30/17 06:00:00 AM,23.292
134,11/30/17 06:30:00 AM,23.292
135,11/30/17 07:00:00 AM,23.388
136,11/30/17 07:30:00 AM,23.292
137,11/30/17 08:00:00 AM,23.292
138,11/30/17 08:30:00 AM,23.484
139,11/30/17 09:00:00 AM,23.484
140,11/30/17 09:30:00 AM,23.484
141,11/30/17 10:00:00 AM,23.484
142,11/30/17 10:30:00 AM,23.484
143,11/30/17 11:00:00 AM,24.158
144,11/30/17 11:30:00 AM,24.448
145,11/30/17 12:00:00 PM,23.869
146,11/30/17 12:30:00 PM,23.677
147,11/30/17 01:00:00 PM,23.581
148,11/30/17 01:30:00 PM,24.255
149,11/30/17 02:00:00 PM,24.545
150,11/30/17 02:30:00 PM,24.641
151,11/30/17 03:00:00 PM,23.773
152,11/30/17 03:30:00 PM,24.158
153,11/30/17 04:00:00 PM,24.545
154,11/30/17 04:30:00 PM,24.158
155,11/30/17 05:00:00 PM,23.677
156,11/30/17 05:30:00 PM,23.581
157,11/30/17 06:00:00 PM,23.484
158,11/30/17 06:30:00 PM,23.484
159,11/30/17 07:00:00 PM,23.484
160,11/30/17 07:30:00 PM,23.484
161,11/30/17 08:00:00 PM,23.388
162,11/30/17 08:30:00 PM,23.292
163,11/30/17 09:00:00 PM,23.292
164,11/30/17 09:30:00 PM,23.292
165,11/30/17 10:00:00 PM,23.292
166,11/30/17 10:30:00 PM,23.292
167,11/30/17 11:00:00 PM,23.292
168,11/30/17 11:30:00 PM,23.292
169,12/01/17 12:00:00 AM,23.292
170,12/01/17 12:30:00 AM,23.292
171,12/01/17 01:00:00 AM,23.292
172,12/01/17 01:30:00 AM,23.292
173,12/01/17 02:00:00 AM,23.292
174,12/01/17 02:30:00 AM,23.292
175,12/01/17 03:00:00 AM,23.292
176,12/01/17 03:30:00 AM,23.292
177,12/01/17 04:00:00 AM,23.292
178,12/01/17 04:30:00 AM,23.292
179,12/01/17 05:00:00 AM,23.292
180,12/01/17 05:30:00 AM,23.292
181,12/01/17 06:00:00 AM,23.292
182,12/01/17 06:30:00 AM,23.292
183,12/01/17 07:00:00 AM,23.388
184,12/01/17 07:30:00 AM,23.388
185,12/01/17 08:00:00 AM,23.388
186,12/01/17 08:30:00 AM,23.388
187,12/01/17 09:00:00 AM,23.388
188,12/01/17 09:30:00 AM,23.388
189,12/01/17 10:00:00 AM,23.388
190,12/01/17 10:30:00 AM,23.484
191,12/01/17 11:00:00 AM,23.484
192,12/01/17 11:30:00 AM,23.484
193,12/01/17 12:00:00 PM,24.448
194,12/01/17 12:30:00 PM,24.545
195,12/01/17 01:00:00 PM,23.773
196,12/01/17 01:30:00 PM,24.062
197,12/01/17 02:00:00 PM,24.738
198,12/01/17 02:30:00 PM,24.835
199,12/01/17 03:00:00 PM,23.773
200,12/01/17 03:30:00 PM,23.677
201,12/01/17 04:00:00 PM,23.581
202,12/01/17 04:30:00 PM,23.484
203,12/01/17 05:00:00 PM,23.484
204,12/01/17 05:30:00 PM,23.484
205,12/01/17 06:00:00 PM,23.484
206,12/01/17 06:30:00 PM,23.484
207,12/01/17 07:00:00 PM,23.484
208,12/01/17 07:30:00 PM,23.388
209,12/01/17 08:00:00 PM,23.388
210,12/01/17 08:30:00 PM,23.388
211,12/01/17 09:00:00 PM,23.292
212,12/01/17 09:30:00 PM,23.1
213,12/01/17 10:00:00 PM,23.292
214,12/01/17 10:30:00 PM,23.292
215,12/01/17 11:00:00 PM,23.292
216,12/01/17 11:30:00 PM,23.292
217,12/02/17 12:00:00 AM,23.292
218,12/02/17 12:30:00 AM,23.292
219,12/02/17 01:00:00 AM,23.292
220,12/02/17 01:30:00 AM,23.388
221,12/02/17 02:00:00 AM,23.292
222,12/02/17 02:30:00 AM,23.1
223,12/02/17 03:00:00 AM,23.292
224,12/02/17 03:30:00 AM,23.292
225,12/02/17 04:00:00 AM,23.292
226,12/02/17 04:30:00 AM,23.292
227,12/02/17 05:00:00 AM,23.196
228,12/02/17 05:30:00 AM,23.292
229,12/02/17 06:00:00 AM,23.292
230,12/02/17 06:30:00 AM,23.292
231,12/02/17 07:00:00 AM,23.388
232,12/02/17 07:30:00 AM,23.388
233,12/02/17 08:00:00 AM,23.388
234,12/02/17 08:30:00 AM,23.484
235,12/02/17 09:00:00 AM,23.484
236,12/02/17 09:30:00 AM,23.484
237,12/02/17 10:00:00 AM,23.484
238,12/02/17 10:30:00 AM,23.484
239,12/02/17 11:00:00 AM,23.484
240,12/02/17 11:30:00 AM,23.484
241,12/02/17 12:00:00 PM,23.484
242,12/02/17 12:30:00 PM,23.484
243,12/02/17 01:00:00 PM,23.484
244,12/02/17 01:30:00 PM,23.484
245,12/02/17 02:00:00 PM,23.484
246,12/02/17 02:30:00 PM,23.484
247,12/02/17 03:00:00 PM,23.484
248,12/02/17 03:30:00 PM,23.484
249,12/02/17 04:00:00 PM,23.484
250,12/02/17 04:30:00 PM,23.484
251,12/02/17 05:00:00 PM,23.388
252,12/02/17 05:30:00 PM,23.388
253,12/02/17 06:00:00 PM,23.388
254,12/02/17 06:30:00 PM,23.388
255,12/02/17 07:00:00 PM,23.388
256,12/02/17 07:30:00 PM,23.484
257,12/02/17 08:00:00 PM,23.388
258,12/02/17 08:30:00 PM,23.388
259,12/02/17 09:00:00 PM,23.388
260,12/02/17 09:30:00 PM,23.292
261,12/02/17 10:00:00 PM,23.292
262,12/02/17 10:30:00 PM,23.292
263,12/02/17 11:00:00 PM,23.292
264,12/02/17 11:30:00 PM,23.292
265,12/03/17 12:00:00 AM,23.292
266,12/03/17 12:30:00 AM,23.292
267,12/03/17 01:00:00 AM,23.292
268,12/03/17 01:30:00 AM,23.292
269,12/03/17 02:00:00 AM,23.292
270,12/03/17 02:30:00 AM,23.292
271,12/03/17 03:00:00 AM,23.292
272,12/03/17 03:30:00 AM,23.292
273,12/03/17 04:00:00 AM,23.292
274,12/03/17 04:30:00 AM,23.292
275,12/03/17 05:00:00 AM,23.292
276,12/03/17 05:30:00 AM,23.292
277,12/03/17 06:00:00 AM,23.292
278,12/03/17 06:30:00 AM,23.196
279,12/03/17 07:00:00 AM,23.388
280,12/03/17 07:30:00 AM,23.388
281,12/03/17 08:00:00 AM,23.388
282,12/03/17 08:30:00 AM,23.484
283,12/03/17 09:00:00 AM,23.484
284,12/03/17 09:30:00 AM,23.484
285,12/03/17 10:00:00 AM,23.484
286,12/03/17 10:30:00 AM,23.484
287,12/03/17 11:00:00 AM,23.484
288,12/03/17 11:30:00 AM,23.484
289,12/03/17 12:00:00 PM,23.484
290,12/03/17 12:30:00 PM,23.484
291,12/03/17 01:00:00 PM,23.484
292,12/03/17 01:30:00 PM,23.484
293,12/03/17 02:00:00 PM,23.484
294,12/03/17 02:30:00 PM,23.484
295,12/03/17 03:00:00 PM,23.484
296,12/03/17 03:30:00 PM,23.484
297,12/03/17 04:00:00 PM,23.484
298,12/03/17 04:30:00 PM,23.388
299,12/03/17 05:00:00 PM,23.292
300,12/03/17 05:30:00 PM,23.388
301,12/03/17 06:00:00 PM,23.484
302,12/03/17 06:30:00 PM,23.484
303,12/03/17 07:00:00 PM,23.484
304,12/03/17 07:30:00 PM,23.484
305,12/03/17 08:00:00 PM,23.388
306,12/03/17 08:30:00 PM,23.388
307,12/03/17 09:00:00 PM,23.292
308,12/03/17 09:30:00 PM,23.292
309,12/03/17 10:00:00 PM,23.292
310,12/03/17 10:30:00 PM,23.292
311,12/03/17 11:00:00 PM,23.292
312,12/03/17 11:30:00 PM,23.292
313,12/04/17 12:00:00 AM,23.1
314,12/04/17 12:30:00 AM,23.292
315,12/04/17 01:00:00 AM,23.292
316,12/04/17 01:30:00 AM,23.292
317,12/04/17 02:00:00 AM,23.1
318,12/04/17 02:30:00 AM,23.292
319,12/04/17 03:00:00 AM,23.292
320,12/04/17 03:30:00 AM,23.292
321,12/04/17 04:00:00 AM,23.292
322,12/04/17 04:30:00 AM,23.292
323,12/04/17 05:00:00 AM,23.292
324,12/04/17 05:30:00 AM,23.292
325,12/04/17 06:00:00 AM,23.292
326,12/04/17 06:30:00 AM,23.292
327,12/04/17 07:00:00 AM,23.388
328,12/04/17 07:30:00 AM,23.388
329,12/04/17 08:00:00 AM,23.388
330,12/04/17 08:30:00 AM,23.388
331,12/04/17 09:00:00 AM,23.388
332,12/04/17 09:30:00 AM,23.388
333,12/04/17 10:00:00 AM,23.388
334,12/04/17 10:30:00 AM,23.388
335,12/04/17 11:00:00 AM,23.388
336,12/04/17 11:30:00 AM,23.388
337,12/04/17 12:00:00 PM,23.388
338,12/04/17 12:30:00 PM,23.388
339,12/04/17 01:00:00 PM,23.388
340,12/04/17 01:30:00 PM,23.388
341,12/04/17 02:00:00 PM,23.388
342,12/04/17 02:30:00 PM,23.388
343,12/04/17 03:00:00 PM,23.388
344,12/04/17 03:30:00 PM,23.388
345,12/04/17 04:00:00 PM,23.388
346,12/04/17 04:30:00 PM,23.388
347,12/04/17 05:00:00 PM,23.388
348,12/04/17 05:30:00 PM,23.388
349,12/04/17 06:00:00 PM,23.388
350,12/04/17 06:30:00 PM,23.388
351,12/04/17 07:00:00 PM,23.388
352,12/04/17 07:30:00 PM,23.388
353,12/04/17 08:00:00 PM,23.292
354,12/04/17 08:30:00 PM,23.292
355,12/04/17 09:00:00 PM,23.292
356,12/04/17 09:30:00 PM,23.292
357,12/04/17 10:00:00 PM,23.292
358,12/04/17 10:30:00 PM,23.292
359,12/04/17 11:00:00 PM,23.292
360,12/04/17 11:30:00 PM,23.292
361,12/05/17 12:00:00 AM,23.292
362,12/05/17 12:30:00 AM,23.292
363,12/05/17 01:00:00 AM,23.292
364,12/05/17 01:30:00 AM,23.292
365,12/05/17 02:00:00 AM,23.292
366,12/05/17 02:30:00 AM,23.292
367,12/05/17 03:00:00 AM,23.292
368,12/05/17 03:30:00 AM,23.292
369,12/05/17 04:00:00 AM,23.292
370,12/05/17 04:30:00 AM,23.292
371,12/05/17 05:00:00 AM,23.292
372,12/05/17 05:30:00 AM,23.292
373,12/05/17 06:00:00 AM,23.292
374,12/05/17 06:30:00 AM,23.292
375,12/05/17 07:00:00 AM,23.388
376,12/05/17 07:30:00 AM,23.388
377,12/05/17 08:00:00 AM,23.388
378,12/05/17 08:30:00 AM,23.388
379,12/05/17 09:00:00 AM,23.388
380,12/05/17 09:30:00 AM,23.388
381,12/05/17 10:00:00 AM,23.292
382,12/05/17 10:30:00 AM,23.388
383,12/05/17 11:00:00 AM,23.388
384,12/05/17 11:30:00 AM,23.484
385,12/05/17 12:00:00 PM,23.484
386,12/05/17 12:30:00 PM,23.484
387,12/05/17 01:00:00 PM,23.484
388,12/05/17 01:30:00 PM,23.484
389,12/05/17 02:00:00 PM,23.484
390,12/05/17 02:30:00 PM,23.484
391,12/05/17 03:00:00 PM,23.484
392,12/05/17 03:30:00 PM,23.484
393,12/05/17 04:00:00 PM,23.484
394,12/05/17 04:30:00 PM,23.388
395,12/05/17 05:00:00 PM,23.484
396,12/05/17 05:30:00 PM,23.388
397,12/05/17 06:00:00 PM,23.484
398,12/05/17 06:30:00 PM,23.484
399,12/05/17 07:00:00 PM,23.484
400,12/05/17 07:30:00 PM,23.484
401,12/05/17 08:00:00 PM,23.388
402,12/05/17 08:30:00 PM,23.388
403,12/05/17 09:00:00 PM,23.388
404,12/05/17 09:30:00 PM,23.388
405,12/05/17 10:00:00 PM,23.388
406,12/05/17 10:30:00 PM,23.292
407,12/05/17 11:00:00 PM,23.292
408,12/05/17 11:30:00 PM,23.292
409,12/06/17 12:00:00 AM,23.292
410,12/06/17 12:30:00 AM,23.292
411,12/06/17 01:00:00 AM,23.292
412,12/06/17 01:30:00 AM,23.292
413,12/06/17 02:00:00 AM,23.292
414,12/06/17 02:30:00 AM,23.292
415,12/06/17 03:00:00 AM,23.292
416,12/06/17 03:30:00 AM,23.292
417,12/06/17 04:00:00 AM,23.292
418,12/06/17 04:30:00 AM,23.292
419,12/06/17 05:00:00 AM,23.292
420,12/06/17 05:30:00 AM,23.292
421,12/06/17 06:00:00 AM,23.292
422,12/06/17 06:30:00 AM,23.292
423,12/06/17 07:00:00 AM,23.388
424,12/06/17 07:30:00 AM,23.388
425,12/06/17 08:00:00 AM,23.388
426,12/06/17 08:30:00 AM,23.388
427,12/06/17 09:00:00 AM,23.484
428,12/06/17 09:30:00 AM,23.484
429,12/06/17 10:00:00 AM,23.484
430,12/06/17 10:30:00 AM,23.484
431,12/06/17 11:00:00 AM,23.484
432,12/06/17 11:30:00 AM,23.484
433,12/06/17 12:00:00 PM,23.484
434,12/06/17 12:30:00 PM,23.484
435,12/06/17 01:00:00 PM,23.484
436,12/06/17 01:30:00 PM,23.484
437,12/06/17 02:00:00 PM,23.484
438,12/06/17 02:30:00 PM,23.484
439,12/06/17 03:00:00 PM,23.388
440,12/06/17 03:30:00 PM,23.484
441,12/06/17 04:00:00 PM,23.484
442,12/06/17 04:30:00 PM,23.484
443,12/06/17 05:00:00 PM,23.484
444,12/06/17 05:30:00 PM,23.292
445,12/06/17 06:00:00 PM,23.484
446,12/06/17 06:30:00 PM,23.484
447,12/06/17 07:00:00 PM,23.484
448,12/06/17 07:30:00 PM,23.484
449,12/06/17 08:00:00 PM,23.388
450,12/06/17 08:30:00 PM,23.388
451,12/06/17 09:00:00 PM,23.292
452,12/06/17 09:30:00 PM,23.292
453,12/06/17 10:00:00 PM,23.292
454,12/06/17 10:30:00 PM,23.292
455,12/06/17 11:00:00 PM,23.292
456,12/06/17 11:30:00 PM,23.292
457,12/07/17 12:00:00 AM,23.292
458,12/07/17 12:30:00 AM,23.292
459,12/07/17 01:00:00 AM,23.292
460,12/07/17 01:30:00 AM,23.292
461,12/07/17 02:00:00 AM,23.196
462,12/07/17 02:30:00 AM,23.292
463,12/07/17 03:00:00 AM,23.292
464,12/07/17 03:30:00 AM,23.196
465,12/07/17 04:00:00 AM,23.004
466,12/07/17 04:30:00 AM,23.196
467,12/07/17 05:00:00 AM,23.196
468,12/07/17 05:30:00 AM,23.196
469,12/07/17 06:00:00 AM,23.196
470,12/07/17 06:30:00 AM,23.292
471,12/07/17 07:00:00 AM,23.388
472,12/07/17 07:30:00 AM,23.196
473,12/07/17 08:00:00 AM,23.196
474,12/07/17 08:30:00 AM,23.388
475,12/07/17 09:00:00 AM,23.292
476,12/07/17 09:30:00 AM,23.388
477,12/07/17 10:00:00 AM,23.388
478,12/07/17 10:30:00 AM,23.388
479,12/07/17 11:00:00 AM,23.388
480,12/07/17 11:30:00 AM,23.388
481,12/07/17 12:00:00 PM,23.388
482,12/07/17 12:30:00 PM,23.388
483,12/07/17 01:00:00 PM,23.388
484,12/07/17 01:30:00 PM,23.388
485,12/07/17 02:00:00 PM,23.388
486,12/07/17 02:30:00 PM,23.388
487,12/07/17 03:00:00 PM,23.388
488,12/07/17 03:30:00 PM,23.388
489,12/07/17 04:00:00 PM,23.388
490,12/07/17 04:30:00 PM,23.388
491,12/07/17 05:00:00 PM,23.388
492,12/07/17 05:30:00 PM,23.388
493,12/07/17 06:00:00 PM,23.388
494,12/07/17 06:30:00 PM,23.292
495,12/07/17 07:00:00 PM,23.388
496,12/07/17 07:30:00 PM,23.388
497,12/07/17 08:00:00 PM,23.292
498,12/07/17 08:30:00 PM,23.292
499,12/07/17 09:00:00 PM,23.292
500,12/07/17 09:30:00 PM,23.292
501,12/07/17 10:00:00 PM,23.292
502,12/07/17 10:30:00 PM,23.292
503,12/07/17 11:00:00 PM,23.292
504,12/07/17 11:30:00 PM,23.292
505,12/08/17 12:00:00 AM,23.292
506,12/08/17 12:30:00 AM,23.292
507,12/08/17 01:00:00 AM,23.292
508,12/08/17 01:30:00 AM,23.196
509,12/08/17 02:00:00 AM,23.196
510,12/08/17 02:30:00 AM,23.004
511,12/08/17 03:00:00 AM,23.196
512,12/08/17 03:30:00 AM,23.196
513,12/08/17 04:00:00 AM,23.196
514,12/08/17 04:30:00 AM,23.196
515,12/08/17 05:00:00 AM,23.292
516,12/08/17 05:30:00 AM,23.196
517,12/08/17 06:00:00 AM,23.196
518,12/08/17 06:30:00 AM,23.292
519,12/08/17 07:00:00 AM,23.388
520,12/08/17 07:30:00 AM,23.388
521,12/08/17 08:00:00 AM,23.388
522,12/08/17 08:30:00 AM,23.388
523,12/08/17 09:00:00 AM,23.388
524,12/08/17 09:30:00 AM,23.388
525,12/08/17 10:00:00 AM,23.388
526,12/08/17 10:30:00 AM,23.388
527,12/08/17 11:00:00 AM,23.388
528,12/08/17 11:30:00 AM,23.388
529,12/08/17 12:00:00 PM,23.388
530,12/08/17 12:30:00 PM,23.388
531,12/08/17 01:00:00 PM,23.388
532,12/08/17 01:30:00 PM,23.388
533,12/08/17 02:00:00 PM,23.388
534,12/08/17 02:30:00 PM,23.388
535,12/08/17 03:00:00 PM,23.388
536,12/08/17 03:30:00 PM,23.388
537,12/08/17 04:00:00 PM,23.388
538,12/08/17 04:30:00 PM,23.388
539,12/08/17 05:00:00 PM,23.388
540,12/08/17 05:30:00 PM,23.388
541,12/08/17 06:00:00 PM,23.388
542,12/08/17 06:30:00 PM,23.388
543,12/08/17 07:00:00 PM,23.388
544,12/08/17 07:30:00 PM,23.388
545,12/08/17 08:00:00 PM,23.292
546,12/08/17 08:30:00 PM,23.292
547,12/08/17 09:00:00 PM,23.292
548,12/08/17 09:30:00 PM,23.196
549,12/08/17 10:00:00 PM,23.196
550,12/08/17 10:30:00 PM,23.196
551,12/08/17 11:00:00 PM,23.004
552,12/08/17 11:30:00 PM,23.196
553,12/09/17 12:00:00 AM,23.196
554,12/09/17 12:30:00 AM,23.196
555,12/09/17 01:00:00 AM,23.196
556,12/09/17 01:30:00 AM,23.196
557,12/09/17 02:00:00 AM,23.196
558,12/09/17 02:30:00 AM,22.908
559,12/09/17 03:00:00 AM,23.196
560,12/09/17 03:30:00 AM,23.196
561,12/09/17 04:00:00 AM,23.196
562,12/09/17 04:30:00 AM,23.196
563,12/09/17 05:00:00 AM,23.196
564,12/09/17 05:30:00 AM,23.196
565,12/09/17 06:00:00 AM,23.196
566,12/09/17 06:30:00 AM,23.196
567,12/09/17 07:00:00 AM,23.292
568,12/09/17 07:30:00 AM,23.388
569,12/09/17 08:00:00 AM,23.388
570,12/09/17 08:30:00 AM,23.388
571,12/09/17 09:00:00 AM,23.388
572,12/09/17 09:30:00 AM,23.388
573,12/09/17 10:00:00 AM,23.388
574,12/09/17 10:30:00 AM,23.388
575,12/09/17 11:00:00 AM,23.388
576,12/09/17 11:30:00 AM,23.388
577,12/09/17 12:00:00 PM,23.388
578,12/09/17 12:30:00 PM,23.388
579,12/09/17 01:00:00 PM,23.388
580,12/09/17 01:30:00 PM,23.388
581,12/09/17 02:00:00 PM,23.388
582,12/09/17 02:30:00 PM,23.388
583,12/09/17 03:00:00 PM,23.388
584,12/09/17 03:30:00 PM,23.388
585,12/09/17 04:00:00 PM,23.388
586,12/09/17 04:30:00 PM,23.388
587,12/09/17 05:00:00 PM,23.388
588,12/09/17 05:30:00 PM,23.196
589,12/09/17 06:00:00 PM,23.388
590,12/09/17 06:30:00 PM,23.388
591,12/09/17 07:00:00 PM,23.388
592,12/09/17 07:30:00 PM,23.388
593,12/09/17 08:00:00 PM,23.292
594,12/09/17 08:30:00 PM,23.196
595,12/09/17 09:00:00 PM,23.196
596,12/09/17 09:30:00 PM,23.196
597,12/09/17 10:00:00 PM,23.196
598,12/09/17 10:30:00 PM,23.196
599,12/09/17 11:00:00 PM,23.196
600,12/09/17 11:30:00 PM,23.196
601,12/10/17 12:00:00 AM,23.196
602,12/10/17 12:30:00 AM,23.196
603,12/10/17 01:00:00 AM,23.196
604,12/10/17 01:30:00 AM,23.196
605,12/10/17 02:00:00 AM,23.196
606,12/10/17 02:30:00 AM,23.196
607,12/10/17 03:00:00 AM,23.196
608,12/10/17 03:30:00 AM,23.196
609,12/10/17 04:00:00 AM,23.196
610,12/10/17 04:30:00 AM,23.196
611,12/10/17 05:00:00 AM,23.196
612,12/10/17 05:30:00 AM,23.196
613,12/10/17 06:00:00 AM,23.1
614,12/10/17 06:30:00 AM,23.196
615,12/10/17 07:00:00 AM,23.292
616,12/10/17 07:30:00 AM,23.292
617,12/10/17 08:00:00 AM,23.292
618,12/10/17 08:30:00 AM,23.292
619,12/10/17 09:00:00 AM,23.292
620,12/10/17 09:30:00 AM,23.292
621,12/10/17 10:00:00 AM,23.292
622,12/10/17 10:30:00 AM,23.292
623,12/10/17 11:00:00 AM,23.292
624,12/10/17 11:30:00 AM,23.388
625,12/10/17 12:00:00 PM,23.388
626,12/10/17 12:30:00 PM,23.196
627,12/10/17 01:00:00 PM,23.388
628,12/10/17 01:30:00 PM,23.388
629,12/10/17 02:00:00 PM,23.388
630,12/10/17 02:30:00 PM,23.388
631,12/10/17 03:00:00 PM,23.388
632,12/10/17 03:30:00 PM,23.388
633,12/10/17 04:00:00 PM,23.388
634,12/10/17 04:30:00 PM,23.388
635,12/10/17 05:00:00 PM,23.388
636,12/10/17 05:30:00 PM,23.388
637,12/10/17 06:00:00 PM,23.388
638,12/10/17 06:30:00 PM,23.388
639,12/10/17 07:00:00 PM,23.388
640,12/10/17 07:30:00 PM,23.388
641,12/10/17 08:00:00 PM,23.196
642,12/10/17 08:30:00 PM,23.196
643,12/10/17 09:00:00 PM,23.196
644,12/10/17 09:30:00 PM,23.196
645,12/10/17 10:00:00 PM,23.196
646,12/10/17 10:30:00 PM,23.1
647,12/10/17 11:00:00 PM,23.196
648,12/10/17 11:30:00 PM,23.196
649,12/11/17 12:00:00 AM,23.196
650,12/11/17 12:30:00 AM,23.196
651,12/11/17 01:00:00 AM,23.196
652,12/11/17 01:30:00 AM,23.196
653,12/11/17 02:00:00 AM,23.1
654,12/11/17 02:30:00 AM,23.196
655,12/11/17 03:00:00 AM,23.196
656,12/11/17 03:30:00 AM,23.1
657,12/11/17 04:00:00 AM,23.196
658,12/11/17 04:30:00 AM,23.196
659,12/11/17 05:00:00 AM,23.196
660,12/11/17 05:30:00 AM,23.196
661,12/11/17 06:00:00 AM,23.196
662,12/11/17 06:30:00 AM,23.196
663,12/11/17 07:00:00 AM,23.292
664,12/11/17 07:30:00 AM,23.292
665,12/11/17 08:00:00 AM,23.292
