Date,Run Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
4/18/2018,S9_4,171,45,0.899962021602688,32.2,29.76,673,0.19,8,150,717.7,44.86,0.935,-108.122,F60/W45/M30,
4/18/2018,S9_4,171,45,0.899962021602688,32.2,29.76,808,0.22,9,150,598.9,37.43,0.916,-90.219,F60/W45/M30,
4/18/2018,S9_4,171,45,0.899962021602688,32.2,29.76,943,0.26,10,150,640.6,40.04,0.913,-96.508,F60/W45/M30,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,284,0.08,2,150,753.6,47.10,0.975,-102.836,M30,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,314,0.09,3,150,683.7,42.73,0.944,-93.308,M30,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,344,0.10,4,150,738.6,46.16,0.962,-100.792,M30,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,374,0.10,5,150,625.2,39.08,0.965,-85.324,M30,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,419,0.12,6,150,560.5,35.03,0.958,-76.488,F60/W45/M45,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,569,0.16,7,150,544.9,34.06,0.935,-74.361,F60/W45/M45,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,719,0.20,8,150,395,24.69,0.922,-53.899,F60/W45/M45,
4/19/2019,S10_1,166,48,1.04934180035573,24.1,29.23,869,0.24,9,150,525.7,32.86,0.98,-71.745,F60/W45/M45,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,186,0.05,2,150,858.7,53.67,0.918,-87.501,M30,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,216,0.06,3,150,884.5,55.28,0.978,-90.13,M30,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,246,0.07,4,150,803,50.19,0.948,-81.827,M30,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,276,0.08,5,150,841.9,52.62,0.928,-85.789,M30,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,306,0.09,6,150,419.2,26.20,0.798,-42.711,M30,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,336,0.09,7,150,877.5,54.85,0.905,-89.418,F60/W45/M30,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,486,0.14,8,150,480.6,30.04,0.828,-48.967,F60/W45/M45,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,636,0.18,9,150,535.2,33.45,0.876,-54.538,F60/W45/M45,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,786,0.22,10,150,755,47.19,0.853,-76.935,F60/W45/M45,
4/20/2018,S10_2,155,34,0.913027424389916,27.2,29.3,936,0.26,11,150,539.8,33.74,0.92,-55.006,F60/W45/M45,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1310,0.36,2,150,1137.1,71.07,0.929,-155.589,M30,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1340,0.37,3,150,758.3,47.40,0.95,-103.754,M30,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1370,0.38,4,150,792.5,49.53,0.971,-108.442,M30,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1400,0.39,5,150,771.9,48.25,0.831,-105.625,M30,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1430,0.40,6,150,914.2,57.14,0.958,-125.086,F60/W45/M30,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1565,0.43,7,150,809.7,50.61,0.973,-110.797,F60/W45/M30,
4/21/2018,S10_3,166,41,0.89631278780385,32.6,29.36,1700,0.47,8,150,672.1,42.01,0.955,-91.961,F60/W45/M30,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,476,0.13,2,150,956.2,59.76,0.976,-148.606,M30,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,506,0.14,3,150,1014.5,63.41,0.938,-157.674,M30,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,536,0.15,4,150,892.2,55.76,0.993,-138.672,M30,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,566,0.16,5,150,864.7,54.05,0.952,-134.39,M30,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,611,0.17,6,150,866.1,54.13,0.944,-134.614,F60/W45/M45,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,761,0.21,7,150,627.8,39.24,0.962,-97.575,F60/W45/M45,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,911,0.25,8,150,460.5,28.78,0.914,-71.574,F60/W45/M45,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,1061,0.29,9,150,794.8,49.68,0.98,-123.525,F60/W45/M45,
4/22/2018,S10_4,175,49,0.914285714285714,30.6,29.32,1211,0.34,10,150,668.6,41.79,0.983,-103.915,F60/W45/M45,
