Date,Run Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
2/19/18,9,140,29.5,1.07507288629738,22,34,79200,22.00,165,150,257,16.06,0.952,-21.258,F240/W60/M180,
2/19/18,9,140,29.5,1.07507288629738,22,34,79680,22.13,166,150,229.5,14.34,0.95,-18.984,F240/W60/M180,
2/19/18,9,140,29.5,1.07507288629738,22,34,80160,22.27,167,150,232.5,14.53,0.958,-19.238,F240/W60/M180,
2/19/18,9,140,29.5,1.07507288629738,22,34,80640,22.40,168,150,225.5,14.09,0.932,-18.659,F240/W60/M180,
2/19/18,9,140,29.5,1.07507288629738,22,34,81120,22.53,169,150,224.3,14.02,0.952,-18.554,F240/W60/M180,
3/11/18,10,150,34.5,1.02222222222222,22,34,419,0.12,1,150,302.2,18.89,0.972,-29.265,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,839,0.23,2,150,302.9,18.93,0.985,-29.337,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,1259,0.35,3,150,309,19.31,0.988,-29.926,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,1679,0.47,4,150,258.8,16.18,0.978,-25.065,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,2099,0.58,5,150,289.3,18.08,0.983,-28.023,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,2519,0.70,6,150,296.9,18.56,0.976,-28.752,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,2939,0.82,7,150,334.3,20.89,0.98,-32.376,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,3359,0.93,8,150,297.7,18.61,0.985,-28.828,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,3779,1.05,9,150,296.7,18.54,0.985,-28.737,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,4199,1.17,10,150,291.4,18.21,0.976,-28.22,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,4619,1.28,11,150,303.1,18.94,0.985,-29.354,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,5039,1.40,12,150,298.5,18.66,0.983,-28.907,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,5459,1.52,13,150,305.1,19.07,0.977,-29.551,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,5879,1.63,14,150,300.7,18.79,0.984,-29.125,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,6299,1.75,15,150,281.9,17.62,0.977,-27.302,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,6719,1.87,16,150,275.4,17.21,0.98,-26.674,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,7139,1.98,17,150,311.6,19.48,0.981,-30.178,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,7559,2.10,18,150,301.3,18.83,0.99,-29.18,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,7979,2.22,19,150,284.8,17.80,0.98,-27.58,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,8399,2.33,20,150,258.2,16.14,0.987,-25.004,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,8819,2.45,21,150,278.6,17.41,0.983,-26.98,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,9239,2.57,22,150,281.5,17.59,0.984,-27.265,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,9659,2.68,23,150,269.3,16.83,0.981,-26.083,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,10079,2.80,24,150,257.2,16.08,0.969,-24.912,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,10499,2.92,25,150,284.8,17.80,0.963,-27.586,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,10919,3.03,26,150,241.1,15.07,0.957,-23.354,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,11339,3.15,27,150,234.2,14.64,0.967,-22.682,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,11759,3.27,28,150,229,14.31,0.936,-22.181,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,12179,3.38,29,150,966.8,60.43,0.874,-93.637,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,12599,3.50,30,150,209.1,13.07,0.957,-20.247,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,13019,3.62,31,150,302.2,18.89,0.982,-29.267,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,13439,3.73,32,150,238.1,14.88,0.971,-23.056,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,13859,3.85,33,150,247.3,15.46,0.97,-23.951,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,14279,3.97,34,150,215.2,13.45,0.932,-20.844,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,14699,4.08,35,150,276.4,17.28,0.973,-26.77,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,15119,4.20,36,150,224.6,14.04,0.959,-21.752,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,15539,4.32,37,150,219,13.69,0.932,-21.206,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,15959,4.43,38,150,286.3,17.89,0.982,-27.726,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,16379,4.55,39,150,212.4,13.28,0.968,-20.57,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,16799,4.67,40,150,252.6,15.79,0.971,-24.467,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,17219,4.78,41,150,263.4,16.46,0.976,-25.512,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,17639,4.90,42,150,237.5,14.84,0.984,-23.001,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,18059,5.02,43,150,262.3,16.39,0.974,-25.405,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,18479,5.13,44,150,256.5,16.03,0.985,-24.846,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,18899,5.25,45,150,214.1,13.38,0.964,-20.734,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,19319,5.37,46,150,265.7,16.61,0.978,-25.737,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,19739,5.48,47,150,263.1,16.44,0.973,-25.482,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,20159,5.60,48,150,243.3,15.21,0.966,-23.568,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,20579,5.72,49,150,229,14.31,0.944,-22.174,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,20999,5.83,50,150,288,18.00,0.983,-27.889,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,21419,5.95,51,150,234.6,14.66,0.969,-22.721,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,21839,6.07,52,150,248.2,15.51,0.978,-24.039,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,22259,6.18,53,150,215.8,13.49,0.962,-20.896,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,22679,6.30,54,150,205.8,12.86,0.955,-19.934,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,23099,6.42,55,150,230.2,14.39,0.969,-22.292,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,23519,6.53,56,150,306.6,19.16,0.97,-29.693,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,23939,6.65,57,150,218.6,13.66,0.974,-21.167,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,24359,6.77,58,150,253.2,15.83,0.966,-24.523,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,24779,6.88,59,150,208.4,13.03,0.974,-20.185,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,25199,7.00,60,150,210.6,13.16,0.953,-20.396,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,25619,7.12,61,150,226.7,14.17,0.978,-21.953,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,26039,7.23,62,150,223.5,13.97,0.973,-21.646,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,26459,7.35,63,150,207.3,12.96,0.946,-20.079,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,26879,7.47,64,150,241.6,15.10,0.974,-23.397,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,27299,7.58,65,150,220.6,13.79,0.977,-21.367,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,27719,7.70,66,150,220,13.75,0.939,-21.303,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,28139,7.82,67,150,212.7,13.29,0.962,-20.604,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,28559,7.93,68,150,224.8,14.05,0.956,-21.772,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,28979,8.05,69,150,233.7,14.61,0.979,-22.634,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,29399,8.17,70,150,233,14.56,0.966,-22.569,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,29819,8.28,71,150,266.5,16.66,0.967,-25.812,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,30239,8.40,72,150,239,14.94,0.974,-23.151,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,30659,8.52,73,150,250.2,15.64,0.899,-24.231,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,31079,8.63,74,150,235.8,14.74,0.984,-22.837,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,31499,8.75,75,150,242.8,15.18,0.95,-23.515,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,31919,8.87,76,150,210,13.13,0.959,-20.342,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,32339,8.98,77,150,203.7,12.73,0.975,-19.724,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,32759,9.10,78,150,235.3,14.71,0.982,-22.793,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,33179,9.22,79,150,200.2,12.51,0.963,-19.387,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,33599,9.33,80,150,234.5,14.66,0.975,-22.71,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,34019,9.45,81,150,228.7,14.29,0.977,-22.153,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,34439,9.57,82,150,210,13.13,0.971,-20.339,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,34859,9.68,83,150,197.9,12.37,0.928,-19.17,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,35279,9.80,84,150,217.6,13.60,0.953,-21.073,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,35699,9.92,85,150,223.2,13.95,0.971,-21.617,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,36119,10.03,86,150,221.9,13.87,0.963,-21.495,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,36539,10.15,87,150,225.9,14.12,0.968,-21.879,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,36959,10.27,88,150,210,13.13,0.968,-20.343,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,37379,10.38,89,150,186.9,11.68,0.978,-18.103,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,37799,10.50,90,150,212.7,13.29,0.968,-20.602,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,38219,10.62,91,150,208.1,13.01,0.951,-20.158,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,38639,10.73,92,150,206.9,12.93,0.961,-20.034,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,39059,10.85,93,150,208.2,13.01,0.942,-20.164,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,39479,10.97,94,150,188.2,11.76,0.966,-18.228,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,39899,11.08,95,150,190.8,11.93,0.975,-18.483,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,40319,11.20,96,150,214.9,13.43,0.956,-20.817,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,40739,11.32,97,150,209.4,13.09,0.98,-20.281,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,41159,11.43,98,150,241.4,15.09,0.954,-23.375,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,41579,11.55,99,150,240.5,15.03,0.968,-23.29,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,41999,11.67,100,150,232.1,14.51,0.972,-22.478,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,42419,11.78,101,150,211.7,13.23,0.955,-20.498,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,42839,11.90,102,150,224.7,14.04,0.982,-21.757,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,43259,12.02,103,150,281.9,17.62,0.973,-27.303,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,43679,12.13,104,150,285.8,17.86,0.962,-27.675,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,44099,12.25,105,150,269.2,16.83,0.985,-26.069,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,44519,12.37,106,150,267.6,16.73,0.985,-25.913,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,44939,12.48,107,150,313.5,19.59,0.97,-30.366,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,45359,12.60,108,150,267.7,16.73,0.974,-25.931,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,45779,12.72,109,150,219.2,13.70,0.967,-21.224,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,46199,12.83,110,150,227.4,14.21,0.97,-22.023,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,46619,12.95,111,150,270.6,16.91,0.977,-26.21,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,47039,13.07,112,150,215.1,13.44,0.978,-20.832,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,47459,13.18,113,150,238.1,14.88,0.971,-23.062,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,47879,13.30,114,150,230.9,14.43,0.968,-22.358,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,48299,13.42,115,150,222.7,13.92,0.95,-21.571,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,48719,13.53,116,150,250.7,15.67,0.982,-24.277,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,49139,13.65,117,150,206.6,12.91,0.965,-20.011,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,49559,13.77,118,150,225.3,14.08,0.963,-21.821,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,49979,13.88,119,150,225.7,14.11,0.977,-21.858,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,50399,14.00,120,150,250.7,15.67,0.983,-24.284,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,50819,14.12,121,150,267,16.69,0.972,-25.861,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,51239,14.23,122,150,255.3,15.96,0.966,-24.723,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,51659,14.35,123,150,249.9,15.62,0.958,-24.204,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,52079,14.47,124,150,277.5,17.34,0.955,-26.873,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,52499,14.58,125,150,218,13.63,0.967,-21.112,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,52919,14.70,126,150,248.7,15.54,0.97,-24.083,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,53339,14.82,127,150,261.2,16.33,0.965,-25.301,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,53759,14.93,128,150,296,18.50,0.978,-28.671,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,54179,15.05,129,150,237.5,14.84,0.962,-23,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,54599,15.17,130,150,214.6,13.41,0.961,-20.786,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,55019,15.28,131,150,309.2,19.33,0.982,-29.949,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,55439,15.40,132,150,234,14.63,0.969,-22.666,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,55859,15.52,133,150,263.9,16.49,0.954,-25.559,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,56279,15.63,134,150,291.2,18.20,0.985,-28.203,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,56699,15.75,135,150,239,14.94,0.973,-23.149,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,57119,15.87,136,150,194,12.13,0.955,-18.785,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,57539,15.98,137,150,259.6,16.23,0.976,-25.145,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,57959,16.10,138,150,244.7,15.29,0.974,-23.697,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,58379,16.22,139,150,256.4,16.03,0.951,-24.829,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,58799,16.33,140,150,267.3,16.71,0.971,-25.892,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,59219,16.45,141,150,225.9,14.12,0.971,-21.875,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,59639,16.57,142,150,219.4,13.71,0.97,-21.245,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,60059,16.68,143,150,234.4,14.65,0.928,-22.7,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,60479,16.80,144,150,202.8,12.68,0.963,-19.64,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,60899,16.92,145,150,276.2,17.26,0.98,-26.752,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,61319,17.03,146,150,239.8,14.99,0.954,-23.223,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,61739,17.15,147,150,252.8,15.80,0.978,-24.487,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,62159,17.27,148,150,232.1,14.51,0.972,-22.481,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,62579,17.38,149,150,191.8,11.99,0.961,-18.577,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,62999,17.50,150,150,333.7,20.86,0.977,-32.323,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,63419,17.62,151,150,278,17.38,0.965,-26.921,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,63839,17.73,152,150,244.1,15.26,0.971,-23.636,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,64259,17.85,153,150,268.8,16.80,0.977,-26.034,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,64679,17.97,154,150,350.9,21.93,0.984,-33.987,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,65099,18.08,155,150,295,18.44,0.965,-28.574,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,65519,18.20,156,150,338,21.13,0.955,-32.732,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,65939,18.32,157,150,319.3,19.96,0.977,-30.92,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,66359,18.43,158,150,275.8,17.24,0.961,-26.708,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,66779,18.55,159,150,253.4,15.84,0.976,-24.539,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,67199,18.67,160,150,262.7,16.42,0.979,-25.44,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,67619,18.78,161,150,236,14.75,0.971,-22.856,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,68039,18.90,162,150,229.6,14.35,0.971,-22.238,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,68459,19.02,163,150,249.3,15.58,0.976,-24.143,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,68879,19.13,164,150,230.9,14.43,0.968,-22.361,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,69299,19.25,165,150,239.6,14.98,0.985,-23.204,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,69719,19.37,166,150,191.4,11.96,0.935,-18.536,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,70139,19.48,167,150,203.5,12.72,0.959,-19.709,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,70559,19.60,168,150,228,14.25,0.964,-22.078,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,70979,19.72,169,150,234.3,14.64,0.985,-22.692,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,71399,19.83,170,150,201.6,12.60,0.969,-19.529,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,71819,19.95,171,150,220.9,13.81,0.961,-21.39,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,72239,20.07,172,150,190.2,11.89,0.97,-18.423,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,72659,20.18,173,150,191.9,11.99,0.961,-18.583,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,73079,20.30,174,150,218.6,13.66,0.958,-21.17,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,73499,20.42,175,150,182.1,11.38,0.942,-17.633,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,73919,20.53,176,150,194.3,12.14,0.969,-18.816,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,74339,20.65,177,150,230,14.38,0.961,-22.276,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,74759,20.77,178,150,218.4,13.65,0.955,-21.148,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,75179,20.88,179,150,197.3,12.33,0.903,-19.106,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,75599,21.00,180,150,219.7,13.73,0.967,-21.277,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,76019,21.12,181,150,232.1,14.51,0.918,-22.482,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,76439,21.23,182,150,171.3,10.71,0.917,-16.591,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,76859,21.35,183,150,197,12.31,0.927,-19.081,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,77279,21.47,184,150,213.9,13.37,0.963,-20.715,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,77699,21.58,185,150,214.6,13.41,0.956,-20.782,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,78119,21.70,186,150,222.1,13.88,0.945,-21.513,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,78539,21.82,187,150,226.1,14.13,0.969,-21.901,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,78959,21.93,188,150,219.2,13.70,0.962,-21.231,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,79379,22.05,189,150,208.1,13.01,0.929,-20.157,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,79799,22.17,190,150,188.9,11.81,0.962,-18.295,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,80219,22.28,191,150,219.6,13.73,0.967,-21.267,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,80639,22.40,192,150,211.3,13.21,0.951,-20.467,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,81059,22.52,193,150,193.5,12.09,0.965,-18.743,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,81479,22.63,194,150,191.4,11.96,0.943,-18.54,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,81899,22.75,195,150,205.3,12.83,0.946,-19.885,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,82319,22.87,196,150,182.9,11.43,0.938,-17.71,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,82739,22.98,197,150,177.2,11.08,0.968,-17.161,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,83159,23.10,198,150,155.8,9.74,0.952,-15.091,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,83579,23.22,199,150,170.9,10.68,0.912,-16.552,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,83999,23.33,200,150,100.5,6.28,0.872,-9.733,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,84419,23.45,201,150,56.8,3.55,0.515,-5.5,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,84839,23.57,202,150,61.7,3.86,0.603,-5.976,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,85259,23.68,203,150,107.5,6.72,0.747,-10.411,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,85679,23.80,204,150,75.4,4.71,0.71,-7.306,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,86099,23.92,205,150,72.7,4.54,0.612,-7.046,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,86519,24.03,206,150,54.6,3.41,0.622,-5.284,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,86939,24.15,207,150,34.7,2.17,0.539,-3.363,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,87359,24.27,208,150,24.2,1.51,0.413,-2.342,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,87779,24.38,209,150,8.9,0.56,0.168,-0.859,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,88199,24.50,210,150,25.5,1.59,0.533,-2.466,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,88619,24.62,211,150,2.1,0.13,0.119,-0.208,F240/W60/M120,
3/11/18,10,150,34.5,1.02222222222222,22,34,89039,24.73,212,150,6.1,0.38,0.147,-0.589,F240/W60/M120,
